,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__activation,param_classifier__alpha,param_classifier__hidden_layer_sizes,param_classifier__solver,param_pca__n_components,param_classifier__learning_rate,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
1303,0.2749809741973877,0.06373276890059158,0.0031249523162841797,0.006249904632568359,relu,0.0001,10,sgd,11,invscaling,"{'classifier__activation': 'relu', 'classifier__alpha': 0.0001, 'classifier__hidden_layer_sizes': 10, 'classifier__learning_rate': 'invscaling', 'classifier__solver': 'sgd', 'pca__n_components': 11}",0.3980506822612086,0.47930283224400866,0.3273809523809524,0.45416666666666666,0.5333333333333332,0.43680271138550975,0.06930876898153328,2686
1304,0.4124711036682129,0.007654305075069631,0.0031247615814208986,0.006249523162841797,relu,0.0001,10,sgd,4,adaptive,"{'classifier__activation': 'relu', 'classifier__alpha': 0.0001, 'classifier__hidden_layer_sizes': 10, 'classifier__learning_rate': 'adaptive', 'classifier__solver': 'sgd', 'pca__n_components': 4}",0.46360153256704983,0.5247058823529412,0.5601851851851851,0.6754807692307692,0.6017391304347826,0.5617264611388281,0.0722213585782888,1796
1305,0.4093466281890869,0.006249404074299182,0.006249427795410156,0.007653954643045968,relu,0.0001,10,sgd,5,adaptive,"{'classifier__activation': 'relu', 'classifier__alpha': 0.0001, 'classifier__hidden_layer_sizes': 10, 'classifier__learning_rate': 'adaptive', 'classifier__solver': 'sgd', 'pca__n_components': 5}",0.46360153256704983,0.5761689291101055,0.8489583333333333,0.625,0.5,0.6002808867611223,0.13507964911868273,1405
1306,0.41247124671936036,0.007654772258851639,0.0,0.0,relu,0.0001,10,sgd,6,adaptive,"{'classifier__activation': 'relu', 'classifier__alpha': 0.0001, 'classifier__hidden_layer_sizes': 10, 'classifier__learning_rate': 'adaptive', 'classifier__solver': 'sgd', 'pca__n_components': 6}",0.5193415637860083,0.7811764705882352,0.625,0.6093750000000001,0.6555555555555554,0.6367253839205059,0.08711027228748053,893
1307,0.41872096061706543,0.006250023853453923,0.0,0.0,relu,0.0001,10,sgd,7,adaptive,"{'classifier__activation': 'relu', 'classifier__alpha': 0.0001, 'classifier__hidden_layer_sizes': 10, 'classifier__learning_rate': 'adaptive', 'classifier__solver': 'sgd', 'pca__n_components': 7}",0.48015873015873023,0.5761689291101055,0.625,0.5601851851851851,0.5515151515151514,0.5569929167490143,0.04777062096606308,1835
1308,0.41247105598449707,0.007654441460837705,0.003124856948852539,0.006249713897705078,relu,0.0001,10,sgd,8,adaptive,"{'classifier__activation': 'relu', 'classifier__alpha': 0.0001, 'classifier__hidden_layer_sizes': 10, 'classifier__learning_rate': 'adaptive', 'classifier__solver': 'sgd', 'pca__n_components': 8}",0.5690476190476191,0.873249299719888,0.625,0.6754807692307692,0.6555555555555554,0.6796234253551325,0.10558407967556832,296
1309,0.4124720573425293,0.012499308681963911,0.003125,0.006250000000000001,relu,0.0001,10,sgd,9,adaptive,"{'classifier__activation': 'relu', 'classifier__alpha': 0.0001, 'classifier__hidden_layer_sizes': 10, 'classifier__learning_rate': 'adaptive', 'classifier__solver': 'sgd', 'pca__n_components': 9}",0.4365079365079365,0.7549019607843137,0.7978260869565217,0.6650641025641025,0.5,0.6292282832049534,0.14240470777626602,1001
1310,0.41937975883483886,0.005934715629984044,0.0,0.0,relu,0.0001,10,sgd,10,adaptive,"{'classifier__activation': 'relu', 'classifier__alpha': 0.0001, 'classifier__hidden_layer_sizes': 10, 'classifier__learning_rate': 'adaptive', 'classifier__solver': 'sgd', 'pca__n_components': 10}",0.46360153256704983,0.7043740573152337,0.6754807692307692,0.6754807692307692,0.5515151515151514,0.6122841274228994,0.09404732942244569,1245
1311,0.4188508987426758,0.006330078981349469,0.003125,0.006250000000000001,relu,0.0001,10,sgd,11,adaptive,"{'classifier__activation': 'relu', 'classifier__alpha': 0.0001, 'classifier__hidden_layer_sizes': 10, 'classifier__learning_rate': 'adaptive', 'classifier__solver': 'sgd', 'pca__n_components': 11}",0.4365079365079365,0.6056644880174291,0.625,0.625,0.6017391304347826,0.5753600745117181,0.07423925549121906,1674
1312,0.3937225341796875,0.018220587980354926,0.0,0.0,relu,0.0001,20,sgd,4,invscaling,"{'classifier__activation': 'relu', 'classifier__alpha': 0.0001, 'classifier__hidden_layer_sizes': 20, 'classifier__learning_rate': 'invscaling', 'classifier__solver': 'sgd', 'pca__n_components': 4}",0.25958300958300956,0.3787114845938375,0.44724025974025977,0.31666666666666665,0.11948051948051949,0.30640619543058567,0.10884597673808237,3006
