,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__activation,param_classifier__alpha,param_classifier__hidden_layer_sizes,param_classifier__solver,param_pca__n_components,param_classifier__learning_rate,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
34,0.030183887481689452,0.006373186328513822,0.005629873275756836,0.004655747441567691,relu,0.0001,8,lbfgs,6,,"{'classifier__activation': 'relu', 'classifier__alpha': 0.0001, 'classifier__hidden_layer_sizes': 8, 'classifier__solver': 'lbfgs', 'pca__n_components': 6}",0.7075702075702075,0.8840336134453781,0.875,0.75,0.6833333333333335,0.78066872152238,0.08390981079648152,1475
35,0.027766036987304687,0.003903683518607567,0.004433107376098633,0.003898528332070868,relu,0.0001,8,lbfgs,7,,"{'classifier__activation': 'relu', 'classifier__alpha': 0.0001, 'classifier__hidden_layer_sizes': 8, 'classifier__solver': 'lbfgs', 'pca__n_components': 7}",0.8115873015873016,0.8676470588235293,0.884375,0.8229949874686717,0.6833333333333335,0.8161767222935388,0.06854639209846201,1220
36,0.024555349349975587,0.004655293782910866,0.0036174774169921873,0.004477028304843693,relu,0.0001,8,lbfgs,8,,"{'classifier__activation': 'relu', 'classifier__alpha': 0.0001, 'classifier__hidden_layer_sizes': 8, 'classifier__solver': 'lbfgs', 'pca__n_components': 8}",0.8192592592592592,0.834733893557423,0.884375,1.0,0.5777777777777776,0.8262659698025552,0.13367512379564186,1126
37,0.025768327713012695,0.004661966380186603,0.008451223373413086,0.003213168225461948,relu,0.0001,8,lbfgs,9,,"{'classifier__activation': 'relu', 'classifier__alpha': 0.0001, 'classifier__hidden_layer_sizes': 8, 'classifier__solver': 'lbfgs', 'pca__n_components': 9}",0.8115873015873016,0.8676470588235293,0.875,0.875,0.5777777777777776,0.8051858304297329,0.11036228731192248,1295
38,0.020944595336914062,0.0009894148123194993,0.005630874633789062,0.004656865049339371,relu,0.0001,8,lbfgs,10,,"{'classifier__activation': 'relu', 'classifier__alpha': 0.0001, 'classifier__hidden_layer_sizes': 8, 'classifier__solver': 'lbfgs', 'pca__n_components': 10}",0.6460905349794238,0.8840336134453781,0.8214285714285714,0.8794642857142857,0.6245614035087718,0.7712305832331505,0.11308453313257683,1529
39,0.026155567169189452,0.004931702633634754,0.004827308654785156,0.003941486611231686,relu,0.0001,8,lbfgs,11,,"{'classifier__activation': 'relu', 'classifier__alpha': 0.0001, 'classifier__hidden_layer_sizes': 8, 'classifier__solver': 'lbfgs', 'pca__n_components': 11}",0.6992063492063493,0.7647058823529411,1.0,0.8229949874686717,0.742857142857143,0.8036157466837827,0.10478856861148954,1311
40,0.07848067283630371,0.04799497791551967,0.005629873275756836,0.0038941012942141236,relu,0.0001,9,lbfgs,4,,"{'classifier__activation': 'relu', 'classifier__alpha': 0.0001, 'classifier__hidden_layer_sizes': 9, 'classifier__solver': 'lbfgs', 'pca__n_components': 4}",0.6701646090534978,0.8252100840336134,1.0,0.8267857142857143,0.7047619047619048,0.8035552974577365,0.11586009020624978,1312
41,0.03420324325561523,0.0099297192584326,0.005629205703735351,0.0038935636351072342,relu,0.0001,9,lbfgs,5,,"{'classifier__activation': 'relu', 'classifier__alpha': 0.0001, 'classifier__hidden_layer_sizes': 9, 'classifier__solver': 'lbfgs', 'pca__n_components': 5}",0.8115873015873016,0.8136402387041772,1.0,0.8794642857142857,0.6,0.823315659243549,0.12600987475843786,1169
42,0.028166580200195312,1.9523206373249953e-05,0.004040288925170899,0.0040241251427794505,relu,0.0001,9,lbfgs,6,,"{'classifier__activation': 'relu', 'classifier__alpha': 0.0001, 'classifier__hidden_layer_sizes': 9, 'classifier__solver': 'lbfgs', 'pca__n_components': 6}",0.5690476190476191,0.8960784313725491,0.9404761904761905,0.8142857142857143,0.742857142857143,0.7889663182346109,0.13411994767477547,1423
43,0.031799840927124026,0.004293312915929918,0.002011013031005859,0.0031108183235160998,relu,0.0001,9,lbfgs,7,,"{'classifier__activation': 'relu', 'classifier__alpha': 0.0001, 'classifier__hidden_layer_sizes': 9, 'classifier__solver': 'lbfgs', 'pca__n_components': 7}",0.6701646090534978,0.8474126492702344,0.9404761904761905,0.8229949874686717,0.8002923976608188,0.8132793025925248,0.08912748548020775,1239
44,0.024155902862548827,0.004217722454953596,0.006451606750488281,0.004484519056549792,relu,0.0001,9,lbfgs,8,,"{'classifier__activation': 'relu', 'classifier__alpha': 0.0001, 'classifier__hidden_layer_sizes': 9, 'classifier__solver': 'lbfgs', 'pca__n_components': 8}",0.7485754985754984,0.8136402387041772,0.8289473684210527,0.8794642857142857,0.8002923976608188,0.8127465300415571,0.0430374708782797,1244
45,0.028188657760620118,0.007518063869794567,0.0056378841400146484,0.004662474870861169,relu,0.0001,9,lbfgs,9,,"{'classifier__activation': 'relu', 'classifier__alpha': 0.0001, 'classifier__hidden_layer_sizes': 9, 'classifier__solver': 'lbfgs', 'pca__n_components': 9}",0.883994708994709,0.7170868347338936,0.8794642857142857,0.8794642857142857,0.742857142857143,0.8218060394889662,0.07456497609017072,1185
46,0.0322117805480957,0.004025129297029699,0.0032141685485839845,0.003936536679593687,relu,0.0001,9,lbfgs,10,,"{'classifier__activation': 'relu', 'classifier__alpha': 0.0001, 'classifier__hidden_layer_sizes': 9, 'classifier__solver': 'lbfgs', 'pca__n_components': 10}",0.8192592592592592,0.9382535622944831,0.875,0.8267857142857143,0.8002923976608188,0.8528040807214219,0.04993385962341015,820
47,0.020128488540649414,5.0418624450249875e-06,0.009253978729248047,0.0064411789678832905,relu,0.0001,9,lbfgs,11,,"{'classifier__activation': 'relu', 'classifier__alpha': 0.0001, 'classifier__hidden_layer_sizes': 9, 'classifier__solver': 'lbfgs', 'pca__n_components': 11}",0.8192592592592592,0.7781512605042017,0.8794642857142857,0.8794642857142857,0.6794771241830065,0.8086616109858576,0.07229619312984278,1269
